"MC1422705","03879213","35","BIPD","73TRS124026","07/21/2023"," "," ","0","0","07/21/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1458337","03933093","35","BIPD","73TRS124033","07/25/2023"," "," ","0","0","07/25/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1458337","03933093","35","BIPD","73TRS124033","07/26/2023"," "," ","0","0","07/26/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC633341","01436833","35","BIPD","73TRS120384","12/01/2022"," "," ","0","0","12/01/2022","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                  
"MC1422705","03879213","35","BIPD","73TRS124026","07/25/2023"," "," ","0","0","07/25/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1458337","03933093","35","BIPD","73TRS124033","07/27/2023"," "," ","0","0","07/27/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1172882","03434600","35","BIPD","73TRS119633","10/11/2022"," "," ","0","0","10/11/2022","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC769141","01598067","35","BIPD","73TRS119683","10/18/2022"," "," ","0","0","10/18/2022","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                  
"MC1452337","03916082","35","BIPD","73TRS123704","06/28/2023"," "," ","0","0","06/28/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1356955","03785844","35","BIPD","73TRS120392","12/02/2022"," "," ","0","0","12/02/2022","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1413905","03852170","35","BIPD","73TRS124267","08/09/2023"," "," ","0","0","08/09/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1109598","03427498","35","BIPD","73TRS118692","08/23/2022"," "," ","0","0","08/23/2022","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC879107","02516053","35","BIPD","73APS107422","06/27/2023"," "," ","0","0","06/27/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Carrier name is different from System.","5000"                                                                                                                                                                                                                                                                                                                                                                   
"MC1286450","03689332","35","BIPD","73TRS123652","06/27/2023"," "," ","0","0","06/27/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Carrier name is different from System.","750"                                                                                                                                                                                                                                                                                                                                                                   
"MC1447246","03916368","35","BIPD","73TRS123689","06/27/2023"," "," ","0","0","06/27/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","1000"                                                                                                                                                                                                                                                                                                                                                                                
"MC1422705","03879213","35","BIPD","73TRS124026","07/20/2023"," "," ","0","0","07/20/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC320509","00691310","35","BIPD","73TRS122902","05/31/2023"," "," ","0","0","05/31/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                        
"MC1422705","03879213","35","BIPD","73TRS124026","07/27/2023"," "," ","0","0","07/27/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1422705","03879213","35","BIPD","73TRS124026","07/26/2023"," "," ","0","0","07/26/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1085949","03382692","35","BIPD","73TRS120991","01/10/2023"," "," ","0","0","01/10/2023","07800","01","NATIONAL LIABILITY & FIRE INS CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1439669","03904870","36","SURETY","7901106568","08/09/2023","","*","0","0","08/09/2023","03670","00","NATIONWIDE MUTUAL INSURANCE COMP","Other (See comments).","0"                                                                                                                                                                                                                                                                                                                                                                                       
"MC1269234","03665868","36","SURETY","7901072675","08/09/2023","","*","0","0","08/09/2023","03670","00","NATIONWIDE MUTUAL INSURANCE COMP","Other (See comments).","0"                                                                                                                                                                                                                                                                                                                                                                                       
"MC463502","01153012","35","BIPD","WN329455","08/08/2023","P"," ","0","750","08/08/2023","03850","00","NORTHLAND INSURANCE COMPANY","Carrier name is different from System.","750"                                                                                                                                                                                                                                                                                                                                                                           
"MC972843","02895241","35","BIPD","WN245163","10/27/2022","P"," ","0","","10/27/2022","03850","00","NORTHLAND INSURANCE COMPANY","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                  
"MC126003","03180641","91X","BIPD/Primary","WN318937","06/01/2023","P"," ","0","750","06/01/2023","03850","00","NORTHLAND INSURANCE COMPANY","Carrier name is different from System.","750"                                                                                                                                                                                                                                                                                                                                                                  
"MC463502","01153012","35","BIPD","WN329455","03/28/2023","P"," ","0","750","03/28/2023","03850","00","NORTHLAND INSURANCE COMPANY","Carrier name is different from System.","750"                                                                                                                                                                                                                                                                                                                                                                           
"MC463502","01153012","91X","BIPD/Primary","WN329455","04/24/2023","P"," ","0","750","04/24/2023","03850","00","NORTHLAND INSURANCE COMPANY","Carrier name is different from System.","750"                                                                                                                                                                                                                                                                                                                                                                  
"MC126003","03180641","35","BIPD","WN214396","04/25/2023","P"," ","0","750","04/25/2023","03850","00","NORTHLAND INSURANCE COMPANY","Carrier name is different from System.","750"                                                                                                                                                                                                                                                                                                                                                                           
"MC463800","01146813","35","BIPD","WN267854","08/15/2022","P"," ","0","","08/15/2022","03850","00","NORTHLAND INSURANCE COMPANY","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                  
"MC888711","02550992","35","BIPD","PC22091348","07/06/2023","P"," ","0","","07/06/2023","28346","00","PRIME PROPERTY & CASUALTY INSURANCE INC","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                          
"MC1252417","03642675","35","BIPD","PC23051295","06/29/2023","P"," ","0","","06/29/2023","28346","00","PRIME PROPERTY & CASUALTY INSURANCE INC","Policy is already cancelled.","1000"                                                                                                                                                                                                                                                                                                                                                                        
"MC1398681","03386973","35","BIPD","SC22101773","01/20/2023","P"," ","0","","01/20/2023","28346","00","PRIME PROPERTY & CASUALTY INSURANCE INC","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                         
"MC1284805","03687097","35","BIPD","CA968451172","06/12/2023","P"," ","0","","06/12/2023","07125","01","PROGRESSIVE COUNTY MUTUAL","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                                      
"MC1225870","03605012","35","BIPD","CA948053895","11/23/2022","P"," ","0","","11/23/2022","25567","01","PROGRESSIVE MOUNTAIN INSURANCE COMPANY OF OHI","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                  
"MC1016514","03238063","35","BIPD","01TRM033017-04","01/12/2023"," "," ","0","0","01/12/2023","22141","01","REDWOOD FIRE AND CASUALTY INSURANCE CO.","Carrier name is different from System.","750"                                                                                                                                                                                                                                                                                                                                                          
"MC864924","02956199","35","BIPD","01TRM042936-01","12/13/2022"," "," ","0","0","12/13/2022","22141","01","REDWOOD FIRE AND CASUALTY INSURANCE CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                         
"MC1158717","03505772","35","BIPD","01TRM042064-01","10/11/2022"," "," ","0","0","10/11/2022","22141","01","REDWOOD FIRE AND CASUALTY INSURANCE CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                        
"MC1390007","03827943","35","BIPD","01TRM046899-01","06/21/2023"," "," ","0","0","06/21/2023","22141","01","REDWOOD FIRE AND CASUALTY INSURANCE CO.","Carrier name is different from System.","750"                                                                                                                                                                                                                                                                                                                                                          
"MC1387647","03778728","35","BIPD","01TRM046743-01","06/27/2023"," "," ","0","0","06/27/2023","22141","01","REDWOOD FIRE AND CASUALTY INSURANCE CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                        
"MC507515","01309804","35","BIPD","01TRM047109-01","07/07/2023"," "," ","0","0","07/07/2023","22141","01","REDWOOD FIRE AND CASUALTY INSURANCE CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                         
"MC081455","03108526","35","BIPD","01TRM044164-01","02/14/2023"," "," ","0","0","02/14/2023","22141","01","REDWOOD FIRE AND CASUALTY INSURANCE CO.","Carrier name is different from System.","750"                                                                                                                                                                                                                                                                                                                                                           
"MC1119482","03444292","35","BIPD","JST100431502","04/24/2023","P"," ","0","","04/24/2023","28428","00","STONEWOOD INSURANCE COMPANY","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                                   
"MC736734","02112116","36","BIPD","LOX1723679","03/28/2023",""," ","0","0","03/28/2023","25444","00","TECHNOLOGY INSURANCE COMPANY, INC","Other (See comments).","750"                                                                                                                                                                                                                                                                                                                                                                                       
"MC1451130","03922227","35","CARGO","2001BESJAML211110","11/02/2022","","*","0","0","11/02/2022","05100","00","UNDERWRITERS AT LLOYDS LONDON","Other (See comments).","750"                                                                                                                                                                                                                                                                                                                                                                                  
"MC1283071","03647586","35","BIPD","CA00824094","08/09/2023","P"," ","0","","08/09/2023","25191","01","UNITED FINANCIAL CASUALTY COMPANY","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                               
"MC1117536","03440933","35","BIPD","GWP82178 00","04/24/2023","P"," ","0","","04/24/2023","25757","00","UNITED SPECIALTY INSURANCE COMPANY","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                             
"MC1365586","02961371","35","BIPD","1000299303","07/14/2023","P"," ","0","","07/14/2023","05350","00","WEST BEND MUTUAL INSURANCE CO.","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                                  
